raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-d6df81769ace,"Exousiang01 : Person wer just enter. Someone just entered and you hand over the structures of two Geopolitical zones to him in less than 24hrs. Na wa oh Na script them dey play na, obi go learn for the last episode",negative,0.37,0.03,strong,unclear,1.0,0.29,mixed,0.88,v3,jev-1.13.0,,,,,
nairaland-697987e6db34,Re: NDC delegates Babachir Lawal to oversee activities in NE & NC zones (vid) by georgeakins : 5:23am Basic123 : JUST LIKE THAT KWANKWASO AND BABACHIR LAWAL are now Obidients heroes There was a time when MALAMI and EL RUFAI were there pillars of support That movement represents nothing! Obidence represents CONFUSION! and DELUSION!,not_about_candidate,0.77,0.02,very_strong,unclear,0.97,0.51,english,0.94,v3,jev-1.13.0,,,,,
nairaland-fc5365c30028,Basic123 : JUST LIKE THAT KWANKWASO AND BABACHIR LAWAL are now Obidients heroes There was a time when MALAMI and EL RUFAI were there pillars of support That movement represents nothing! Obidence represents CONFUSION! and DELUSION!,not_about_candidate,0.59,0.02,very_strong,unclear,0.91,0.5,english,0.79,v3,jev-1.13.0,,,,,
nairaland-27b4883df635,"Re: NDC delegates Babachir Lawal to oversee activities in NE & NC zones (vid) by Penguin2 ( op ): 6:22am Tareq1105 : Obidients are celebrating Babachir lawal, a man that has never contested any election in his life talk less of winning. What's the electoral value of babachir lawal? What is the electoral value of the Isaac Balami that you lots were celebrating the other day?",not_about_candidate,0.68,0.02,moderate,unclear,0.95,0.4,english,0.95,v3,jev-1.13.0,,,,,
nairaland-989fecfe4aeb,"Tareq1105 : Obidients are celebrating Babachir lawal, a man that has never contested any election in his life talk less of winning. What's the electoral value of babachir lawal? What is the electoral value of the Isaac Balami that you lots were celebrating the other day?",not_about_candidate,0.57,0.02,strong,unclear,0.82,0.44,english,0.93,v3,jev-1.13.0,,,,,
nairaland-e63a8787db6d,Re: NDC delegates Babachir Lawal to oversee activities in NE & NC zones (vid) by silibaba : 6:49am Why are you not talking about Akitu who came 2nd in last election. Rather you all are scared of a man you claimed came distant third. Im am beginningto believe Obi won previous election. . Akerele44 : Did u want to hear the bitter truth Dickson and babachir lawal knew obi can’t win so they want to gv Tinubu soft landing 😂 that’s just the bitter truth,not_about_candidate,0.74,0.02,strong,unclear,0.97,0.71,english,0.94,v3,jev-1.13.0,,,,,
nairaland-ed96e31993a1,Why are you not talking about Akitu who came 2nd in last election. Rather you all are scared of a man you claimed came distant third. Im am beginningto believe Obi won previous election. . Akerele44 : Did u want to hear the bitter truth Dickson and babachir lawal knew obi can’t win so they want to gv Tinubu soft landing 😂 that’s just the bitter truth,not_about_candidate,0.66,0.03,strong,unclear,0.98,0.68,english,0.93,v3,jev-1.13.0,,,,,
nairaland-238b54866f7f,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Fiscus105 ( m ): 6:34am * . Modified: 7:48am What pain me most is the people, who currently occupied the highest office today, they said all sorts of bad things against military, and promised heaven and earth for citizens if they ever get to the office. Even after enthronement of democracy, they kept attacking every govt in power from opposition, telling people every sweet story they wanted to hear, just to endear people to themselves. Only to occupy the position and become tyrant and slave Master. Anyway, I warned those who  were his die-hard supporters them, this type of person you are supporting, would come back to hurt you, lo and behold, he started showing his colors from very first day in office.",not_about_candidate,0.39,0.02,strong,unclear,1.0,0.32,english,0.99,v3,jev-1.13.0,,,,,
nairaland-124096ab0e60,"What pain me most is the people, who currently occupied the highest office today, they said all sorts of bad things against military, and promised heaven and earth for citizens if they ever get to the office. Even after enthronement of democracy, they kept attacking every govt in power from opposition, telling people every sweet story they wanted to hear, just to endear people to themselves. Only to occupy the position and become tyrant and slave Master. Anyway, I warned those who  were his die-hard supporters them, this type of person you are supporting, would come back to hurt you, lo and behold, he started showing his colors from very first day in office.",not_about_candidate,0.43,0.03,strong,unclear,1.0,0.28,english,0.99,v3,jev-1.13.0,,,,,
nairaland-8fae23247498,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by greatiyk4u ( m ): 6:43am favor914 : This Obidient, why are u like this na . We trying to inform the public that a better Nigeria is still POssible if we accept to be OK",not_about_candidate,0.72,0.03,strong,unclear,1.0,0.23,english,0.48,v3,jev-1.13.0,,,,,
nairaland-7be364bbbc78,"favor914 : This Obidient, why are u like this na . We trying to inform the public that a better Nigeria is still POssible if we accept to be OK",not_about_candidate,0.34,0.05,moderate,unclear,1.0,0.26,mixed,0.61,v3,jev-1.13.0,,,,,
nairaland-979fd133ef16,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Oracleee : 6:55am madridguy : The political elite then convert them into praise singers and data boys, giving them occasional N5,000 to N50,000 after destroying their capacity to earn N200,000 to N1 million regularly, and label it empowerment. You don finally see your standing?  Call helinues hachenoire richtaiwo salewa97 freestuffng yarimo Burop charlescng etc join body.",not_about_candidate,0.79,0.02,very_strong,unclear,1.0,0.19,english,0.6,v3,jev-1.13.0,,,,,
nairaland-dbc75c15285a,"madridguy : The political elite then convert them into praise singers and data boys, giving them occasional N5,000 to N50,000 after destroying their capacity to earn N200,000 to N1 million regularly, and label it empowerment. You don finally see your standing?  Call helinues hachenoire richtaiwo salewa97 freestuffng yarimo Burop charlescng etc join body.",not_about_candidate,0.62,0.02,very_strong,unclear,1.0,0.22,english,0.48,v3,jev-1.13.0,,,,,
nairaland-67e8da0e6898,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by madridguy ( m ): 6:58am I dey boss... You abandoned us on Nairaland TonyeBarcanista : Sadly, this is the reality Boss, longest time",not_about_candidate,0.58,0.03,moderate,unclear,1.0,0.15,mixed,0.58,v3,jev-1.13.0,,,,,
nairaland-abba150a2936,"I dey boss... You abandoned us on Nairaland TonyeBarcanista : Sadly, this is the reality Boss, longest time",not_about_candidate,0.45,0.03,moderate,unclear,1.0,0.12,mixed,0.35,v3,jev-1.13.0,,,,,
nairaland-0a02d8632b2e,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Rayjay45 : 7:08am Eba50 : I dey always,talk am sat obasanjo is the only president we ever had You have no idea the atrocities and human rights abuses exhibited by security forces during your beloved OBJ's reign - especially as a military head of state. No let BaeU and his olodo uprising fool you o. Go get some good history books, bro. It would do you a whole world of good.",negative,0.41,0.04,strong,unclear,0.96,0.54,mixed,0.69,v3,jev-1.13.0,,,,,
nairaland-1bdfff89e7da,"Eba50 : I dey always,talk am sat obasanjo is the only president we ever had You have no idea the atrocities and human rights abuses exhibited by security forces during your beloved OBJ's reign - especially as a military head of state. No let BaeU and his olodo uprising fool you o. Go get some good history books, bro. It would do you a whole world of good.",not_about_candidate,0.36,0.02,strong,unclear,0.91,0.44,mixed,0.34,v3,jev-1.13.0,,,,,
nairaland-1fa945d01bde,"My Oga, I no fit abandon Nairaland. It remains my political hub. I’ve just been preoccupied with certain political activities, especially the CDA project. Nigeria needs a viable alternative and a new direction, so I have been jumping from one thing to another in order to actualize the vision. madridguy : I dey boss... You abandoned us on Nairaland",not_about_candidate,0.78,0.04,moderate,unclear,1.0,0.16,mixed,0.65,v3,jev-1.13.0,,,,,
nairaland-2983a706ad5d,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Didi2d ( m ): 7:36am Rayjay45 : You have no idea the atrocities and human rights abuses exhibited by security forces during your beloved OBJ's reign - especially as a military head of state. No let BaeU and his olodo uprising fool you o. Go get some good history books, bro. It would do you a whole world of good. Person wey talk for him book, say accept say him steal but him vice steal pass am. Is that not enough evidence",not_about_candidate,0.34,0.02,strong,unclear,0.82,0.4,mixed,0.84,v3,jev-1.13.0,,,,,
nairaland-195259b299b5,"Rayjay45 : You have no idea the atrocities and human rights abuses exhibited by security forces during your beloved OBJ's reign - especially as a military head of state. No let BaeU and his olodo uprising fool you o. Go get some good history books, bro. It would do you a whole world of good. Person wey talk for him book, say accept say him steal but him vice steal pass am. Is that not enough evidence",negative,0.46,0.03,strong,unclear,0.77,0.35,mixed,0.8,v3,jev-1.13.0,,,,,
nairaland-f6dc8d9e8365,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Ofunaofu : 8:02am Wickedfacts : 20 pounds collectors dey laugh 30k. Wonders shall never end. Chai In trying to mock a certain people, you’ve only succeeded in exposing your own level of ignorance. Who sent you to do this kind of thing? You didn’t even check the exchange rate before coming here to disgrace yourself? 20 pounds is worth more than N30k. So you really thought you were dragging someone, only to drag yourself",not_about_candidate,0.52,0.02,strong,unclear,1.0,0.15,mixed,0.66,v3,jev-1.13.0,,,,,
nairaland-bd3a7b269baa,"Wickedfacts : 20 pounds collectors dey laugh 30k. Wonders shall never end. Chai In trying to mock a certain people, you’ve only succeeded in exposing your own level of ignorance. Who sent you to do this kind of thing? You didn’t even check the exchange rate before coming here to disgrace yourself? 20 pounds is worth more than N30k. So you really thought you were dragging someone, only to drag yourself",not_about_candidate,0.5,0.02,strong,unclear,1.0,0.1,mixed,0.52,v3,jev-1.13.0,,,,,
nairaland-9e428c85b286,"Re: A Generation Born And Raised Under Democracy, Left With No Opportunity by Wickedfacts : 8:12am Ofunaofu : Chai In trying to mock a certain people, you’ve only succeeded in exposing your own level of ignorance. Who sent you to do this kind of thing? You didn’t even check the exchange rate before coming here to disgrace yourself? 20 pounds is worth more than N30k. So you really thought you were dragging someone, only to drag yourself 30k per month vs 20 pounds for all your life's sweat. That 20 pounds is exactly what your life is worth. Full value for your existence. Personally, I believe you're worth a lot less.",not_about_candidate,0.68,0.02,very_strong,unclear,1.0,0.1,english,0.86,v3,jev-1.13.0,,,,,
nairaland-ecadb8755629,"Ofunaofu : Chai In trying to mock a certain people, you’ve only succeeded in exposing your own level of ignorance. Who sent you to do this kind of thing? You didn’t even check the exchange rate before coming here to disgrace yourself? 20 pounds is worth more than N30k. So you really thought you were dragging someone, only to drag yourself 30k per month vs 20 pounds for all your life's sweat. That 20 pounds is exactly what your life is worth. Full value for your existence. Personally, I believe you're worth a lot less.",not_about_candidate,0.57,0.02,very_strong,unclear,1.0,0.07,english,0.93,v3,jev-1.13.0,,,,,
nairaland-90be43e21926,", 2012 I think Andy Uba would have done better!",not_about_candidate,0.42,0.03,mild,unclear,0.9,0.5,english,0.99,v3,jev-1.13.0,,,,,
nairaland-05b7289d0b9e,I think Andy Uba would have done better!,not_about_candidate,0.36,0.03,mild,unclear,0.89,0.48,english,1.0,v3,jev-1.13.0,,,,,
nairaland-11e8ba7692a2,", 2012 Probably you are a common tyro on NL, you may not know me, because if I rain curses on you tonight you may not be able to sleep. As I said I don't have time to trade insults with deluded lost petty mind.",not_about_candidate,0.71,0.02,strong,unclear,1.0,0.08,english,1.0,v3,jev-1.13.0,,,,,
nairaland-ab286016964f,"Probably you are a common tyro on NL, you may not know me, because if I rain curses on you tonight you may not be able to sleep. As I said I don't have time to trade insults with deluded lost petty mind.",not_about_candidate,0.69,0.02,strong,unclear,1.0,0.1,english,0.99,v3,jev-1.13.0,,,,,
nairaland-981f5a5b6578,", 2012 dozai: I laugh in swahili. That man na my brother but i no go vote for am lai lai. Chai instead after Peter Obi make Orji Kalu step in . We go take am. ANDY ? Uba!! haba! bros, na so u hate us reach?",not_about_candidate,0.79,0.02,strong,unclear,0.99,0.43,mixed,0.73,v3,jev-1.13.0,,,,,
