raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-7426ee0e139d,Kalashnikov49 : Ypur life is ok..and you are being paid to defend a failed government? paid ke who paid you and how did you came up with what you don't no or can't verify I see where most of us get it wrong But let me make it easy for you Two reason I will continue to support bola is One) is a Yoruba man Two) is policies are still a long time policy if we should allow it We only like rushing like Russians And getting to no where at the end,not_about_candidate,0.45,0.02,strong,unclear,1.0,0.51,english,0.93,v3,jev-1.13.0,,,,,
nairaland-261c245b87b2,Re: Tinubu Finally Solves His Chicago Problem By Rudolf Ogoo Okonkwo (The Cable) by bewla ( m ): 5:43am [quote author=chidi2003 post=140710199][/quote]Are they not in Nigeria let them try it now Let's see if they can look the film part one and two,not_about_candidate,0.72,0.03,moderate,unclear,1.0,0.41,english,0.87,v3,jev-1.13.0,,,,,
nairaland-116028a1be4a,[quote author=chidi2003 post=140710199][/quote]Are they not in Nigeria let them try it now Let's see if they can look the film part one and two,negative,0.53,0.03,moderate,unclear,1.0,0.21,english,0.92,v3,jev-1.13.0,,,,,
nairaland_search-f28c7ca8d07b,No one comes close! Where NDC @? 😂🤣😂🤣. They didn’t even bother contesting. 😂🤣😂🤣 NDC and PDP will relearn what they failed to learn in 2023.,not_about_candidate,0.59,0.02,strong,unclear,1.0,0.77,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-d88ecbaa0723,HacheNoire : No one comes close! Where NDC @? 😂🤣😂🤣. They didn’t even bother contesting . 😂🤣😂🤣 NDC and PDP will relearn what they failed to learn in 2023. Those content creators? They went for town hall meeting in Kaduna State. https://www.nairaland.com/8751087/moment-peter-obi-arrived-kaduna,not_about_candidate,0.79,0.02,strong,unclear,1.0,0.55,english,0.96,v3,jev-1.13.0,,,,,
nairaland_search-e64e331a6efd,"And one psychiatric patient is just deceiving himself lying over every little thing. Borrowing by state government is not a crime. But the criminal, in an attempt to claim the exact opposite of what he actually is, is claiming his government never took loan only for Soludo to the blow the lid of his rump.",not_about_candidate,0.49,0.02,strong,unclear,0.97,0.58,english,0.94,v3,jev-1.13.0,,,,,
nairaland_search-03daf9aeba8d,"Richtaiwo : And one psychiatric patient is just deceiving himself lying over every little thing. Borrowing by state government is not a crime. But the criminal, in an attempt to claim the exact opposite of what he actually is, is claiming his government never took loan only for Soludo to the blow the lid of his rump. how much Dem dey pay you to be acting in this manner",negative,0.36,0.02,very_strong,unclear,0.98,0.58,mixed,0.83,v3,jev-1.13.0,,,,,
nairaland_search-6a39c9353b18,NDC in Kano state ran away from that election kwankwaso you will know what is Andrew liver salt better,not_about_candidate,0.77,0.03,moderate,unclear,1.0,0.39,mixed,0.55,v3,jev-1.13.0,,,,,
nairaland_search-e1067d0c8de0,Sai Tinubu My sugar daddy,not_about_candidate,0.69,0.03,mild,unclear,0.96,0.5,english,0.69,v3,jev-1.13.0,,,,,
nairaland_search-7802f9cf88d4,"Make I laff small. Where are those loser KO of NDC, how market I think una say ba kwakwanshit owned Kano? Una obi supporters neva seen anything 2027 go choke you so tey una go dey ask who una offended, we go do una a strong thing wey heaven sef go shout ""Wa yo allah"". Head go pepper una I swear. We nor dey do ""Like or Share"" shit or online polls who is ahead in NW, NC, SE, SS bulshit we are on ground to shame you all with your fake online shit.",not_about_candidate,0.7,0.02,very_strong,unclear,1.0,0.46,mixed,0.95,v3,jev-1.13.0,,,,,
nairaland_search-61c092663887,It's sure nau. APC is doing rehearsal of what you will see next year. APC is going to win.,not_about_candidate,0.61,0.03,mild,unclear,1.0,0.95,mixed,0.5,v3,jev-1.13.0,,,,,
nairaland_search-9b6ffd95b9ce,"duro4chang : It's sure nau. APC is doing rehearsal of what you will see next year. APC is going to win. Absolutely fact infact it's 100% certain. Allow those busy body fake online statics to be wasting their time, No polling unit on social media.",not_about_candidate,0.73,0.03,strong,unclear,1.0,0.96,mixed,0.63,v3,jev-1.13.0,,,,,
nairaland_search-8310f49d98d8,"In Kwakwaso backyard o, the only state that he's a bit relevant. Some people still blv outside Kano Kwakwaso is so strong. Big lies",negative,0.32,0.03,strong,unclear,0.96,0.38,english,0.58,v3,jev-1.13.0,,,,,
nairaland_search-04e30005e76c,"Sunkab : In Kwakwaso backyard o, the only state that he's a bit relevant. Some people still blv outside Kano Kwakwaso is so strong. Big lies I tell you… the optics not good for Kwankwaso at all",not_about_candidate,0.76,0.03,moderate,unclear,0.96,0.48,english,0.45,v3,jev-1.13.0,,,,,
nairaland_search-5af9374ba9d1,givedemwotowoto : Nobody is interested in distractions. We're focused on dismantling the criminal organization from the head Continue to be focused while APC picks the position.,not_about_candidate,0.69,0.04,strong,unclear,0.99,0.56,mixed,0.43,v3,jev-1.13.0,,,,,
nairaland_search-bb7f4f48bede,"givedemwotowoto : Nobody is interested in distractions. We're focused on dismantling the criminal organization from the head If my 20 year old son,thinks like you,I'll shoot myself...",not_about_candidate,0.38,0.03,very_strong,unclear,1.0,0.18,mixed,0.34,v3,jev-1.13.0,,,,,
nairaland_search-36b0b1e15685,There eye go soon clear.. Na Jagaban una dey take play This is just a tip of the iceberg,negative,0.42,0.05,mild,unclear,0.93,0.26,mixed,0.92,v3,jev-1.13.0,,,,,
nairaland_search-11884e53a412,givedemwotowoto : Nobody is interested in distractions. We're focused on dismantling the criminal organization from the head You too dey lie... Tinubu don disgrace una once again Your principal sef no dey significant for INEC to include in the final result,negative,0.45,0.03,strong,unclear,1.0,0.61,mixed,0.73,v3,jev-1.13.0,,,,,
nairaland_search-de95afb914be,Re: APC Candidate Kallamu Usman Maijama'a Wins By-Election In Gombe by naptu2 ( op ): 3:37am On Sep 20 * . Modified: 3:52am On Sep 20 Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared Breaking: APC Wins Udu Constituency Bye Election In Delta State https://www.nairaland.com/8751268/breaking-apc-wins-udu-constituency APC’s Yakubu Ali Wins By-Election In Bauchi State https://www.nairaland.com/8751308/apcs-yakubu-ali-wins-by-election,not_about_candidate,0.37,0.05,calm,unclear,0.93,0.53,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-45fd74f19a74,Where's NDC and ADC I'm tired for these opposition wasting their time on SM chasing shadow,not_about_candidate,0.65,0.03,moderate,unclear,0.97,0.44,english,0.41,v3,jev-1.13.0,,,,,
nairaland_search-4243fa37ca31,"Ogunlere must still lose in January, This I have seen!",not_about_candidate,0.43,0.03,strong,unclear,0.94,0.35,english,0.77,v3,jev-1.13.0,,,,,
nairaland_search-7846b34b1257,"Karlovich : Ogunlere must still lose in January, This I have seen! Those with blurry vision shouldn't be argue of what rainbow colors look like Tell us one single thing you ever seen in the past with your support that came close to reality? What's happening to Apc vs Nigerians narration?",negative,0.57,0.08,strong,unclear,0.99,0.66,english,0.97,v3,jev-1.13.0,,,,,
nairaland_search-ce254fc2e3c1,. yarimo  the NDC YOOTS LEADER,not_about_candidate,0.38,0.04,calm,unclear,0.94,0.32,mixed,0.49,v3,jev-1.13.0,,,,,
nairaland_search-13e849262360,They will soon come and tell you they only care about presidential elections,negative,0.36,0.03,moderate,unclear,1.0,0.28,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-ad68339bba76,"Karlovich : Ogunlere must still lose in January, This I have seen! says by an inconsequential entity. Nigeria don move on.",not_about_candidate,0.32,0.03,moderate,unclear,0.98,0.36,english,0.72,v3,jev-1.13.0,,,,,
nairaland_search-4995013781af,I hope is getting clearer now abi😂😂😂 Those wailers should subscribe for tears on time before next year.,negative,0.69,0.04,mild,unclear,0.97,0.39,english,0.36,v3,jev-1.13.0,,,,,
nairaland_search-48984b83dcf8,APC still dey win? Seems 2027 is getting clearer!,not_about_candidate,0.79,0.03,mild,unclear,1.0,0.79,mixed,0.89,v3,jev-1.13.0,,,,,
nairaland_search-a0571c1aba4f,ADC and NDC will not be declared winner of next election,not_about_candidate,0.41,0.03,calm,unclear,0.99,0.43,english,0.98,v3,jev-1.13.0,,,,,
nairaland_search-c58a93311c1a,This is the same party some delusional claimed has been rejected.,positive,0.65,0.05,moderate,unclear,1.0,0.46,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-c675ab101f2a,"Alright, let's see.APC candidate wins a local election? Definitely! A good one.",positive,0.65,0.03,mild,unclear,1.0,0.9,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-46c429238056,What of their oga too? He needs to take responsibility for it cos they usually act base on his instructions. 🤔🤨,negative,0.69,0.04,moderate,unclear,1.0,0.19,mixed,0.36,v3,jev-1.13.0,,,,,
nairaland_search-cbb4accd4355,"APC’s Yakubu Ali Wins By-Election In Bauchi State by naptu2 ( op ): 3:49am On Sep 20 * . Modified: 5:24am On Sep 20 APC’s Yakubu Ali Wins Disina Bye-Election by Deborah Akwa September 20, 2026 The All Progressives Congress (APC) candidate, Yakubu Ali, has won the Disina State Constituency by-election in Bauchi State. The election was held on Saturday across 95 polling units in Disina Constituency, with results announced on Sunday. Ali polled 5,846 votes to defeat his closest challenger, Babangida Isaq of the All Progressives Movement (APM), who scored 5,225 votes. Ali won by 621 votes. The Peoples Redemption Party (PRP) candidate, Alhaji Rilwanu Galadiman Disina, finished third with 3,701 votes. The constituency is in Shira Local Government Area of Bauchi State. The bye-election drew candidates from the APC, APM and PRP, among other political interests. Before the poll,  People’s Redemption Party (PRP) leaders had called for a peaceful and credible election. They also urged political parties and their supporters to avoid violence, intimidation and inflammatory statements. The PRP had presented Rilwanu Galadiman Disina as its candidate during its campaign in the constituency. During the campaign, PRP governorship candidate Senator Shehu Buba Umar urged political actors to focus on issues, leadership and service rather than personal attacks. The Disina election was one of the State Assembly by-elections. With 5,846 votes, Ali emerged before Isaq and Galadiman Disina to secure the Disina State Constituency seat. Ali’s victory gives the APC the seat following the by-election. https://newscentraltv.com/apcs-yakubu-ali-wins-disina-bye-election/ YANZU-YANZU: Hukumar zabe mai zaman kanta INEC ta sanar da Hon Ali Yakubu daga jam'iyyar APC a matsayin wadda ya lashen zaben cike gurbi na mazabar Disina karamar hukumar Shira. pic.twitter.com/pFPIlziWnY — Zamani TV (@Zamani__tv) September 20, 2026",neutral,0.66,0.84,calm,Shira,1.0,0.32,mixed,0.56,v3,jev-1.13.0,,,,,
nairaland_search-f3ed425664f1,"APC’s Yakubu Ali Wins Disina Bye-Election by Deborah Akwa September 20, 2026 The All Progressives Congress (APC) candidate, Yakubu Ali, has won the Disina State Constituency by-election in Bauchi State. The election was held on Saturday across 95 polling units in Disina Constituency, with results announced on Sunday. Ali polled 5,846 votes to defeat his closest challenger, Babangida Isaq of the All Progressives Movement (APM), who scored 5,225 votes. Ali won by 621 votes. The Peoples Redemption Party (PRP) candidate, Alhaji Rilwanu Galadiman Disina, finished third with 3,701 votes. The constituency is in Shira Local Government Area of Bauchi State. The bye-election drew candidates from the APC, APM and PRP, among other political interests. Before the poll,  People’s Redemption Party (PRP) leaders had called for a peaceful and credible election. They also urged political parties and their supporters to avoid violence, intimidation and inflammatory statements. The PRP had presented Rilwanu Galadiman Disina as its candidate during its campaign in the constituency. During the campaign, PRP governorship candidate Senator Shehu Buba Umar urged political actors to focus on issues, leadership and service rather than personal attacks. The Disina election was one of the State Assembly by-elections. With 5,846 votes, Ali emerged before Isaq and Galadiman Disina to secure the Disina State Constituency seat. Ali’s victory gives the APC the seat following the by-election. https://newscentraltv.com/apcs-yakubu-ali-wins-disina-bye-election/ YANZU-YANZU: Hukumar zabe mai zaman kanta INEC ta sanar da Hon Ali Yakubu daga jam'iyyar APC a matsayin wadda ya lashen zaben cike gurbi na mazabar Disina karamar hukumar Shira. pic.twitter.com/pFPIlziWnY — Zamani TV (@Zamani__tv) September 20, 2026",neutral,0.7,0.81,calm,Shira,1.0,0.29,mixed,0.5,v3,jev-1.13.0,,,,,
nairaland_search-07e76000d90d,Re: APC’s Yakubu Ali Wins By-Election In Bauchi State by naptu2 ( op ): 3:49am On Sep 20 Previous threads: Kano by-election:APC's Datti declared winner of Dawakin Kudu State Constituency https://www.nairaland.com/8751235/kano-by-election-apcs-datti-declared Breaking: APC Wins Udu Constituency Bye Election In Delta State https://www.nairaland.com/8751268/breaking-apc-wins-udu-constituency APC Candidate Kallamu Usman Maijama'a Wins By-Election In Gombe https://www.nairaland.com/8751305/apc-candidate-kallamu-usman-maijamaa,neutral,0.77,0.14,calm,unclear,0.94,0.56,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-d14a50125d3f,ADC and NDC does not exist in the state. They only know how to make noise online.,negative,0.63,0.03,strong,unclear,0.99,0.44,english,0.93,v3,jev-1.13.0,,,,,
nairaland_search-0ac6a19ab629,"Ah, meanwhile a sitting governor here is APM yet APC won again. I cannot receive myself again, APC is on his way to another presidential win in January.",negative,0.74,0.91,mild,unclear,0.99,0.69,english,0.87,v3,jev-1.13.0,,,,,
nairaland_search-1f108a460447,We will beat kwankwaso in his polling unit in January.,not_about_candidate,0.56,0.03,mild,unclear,0.81,0.51,english,0.91,v3,jev-1.13.0,,,,,
nairaland_search-0d82ea5d4297,"I go dey talk am with my full chest say, Our Election is getting better Nah Bauchi state Governor state b dz o",positive,0.54,0.05,moderate,unclear,0.91,0.38,mixed,0.93,v3,jev-1.13.0,,,,,
nairaland_search-26113464ea06,"we are still testing the micro phone……ndi Nigerians have rejected APC and no Nigerian will vote Apc, oya oo come and explain to us if the people that voted in Bauchi are Somalians😂😂😂……..na few month remain to general election……Una tears go plenty pass river Niger…..Tinubu till 2031",not_about_candidate,0.38,0.02,strong,unclear,0.91,0.69,mixed,0.93,v3,jev-1.13.0,,,,,
nairaland_search-e13131693fc8,"Omoh, APC Dy vex o. They really know grassroot politics",not_about_candidate,0.28,0.03,moderate,unclear,1.0,0.74,mixed,0.77,v3,jev-1.13.0,,,,,
nairaland_search-45e821d4cc86,"lordm : Omoh, APC Dy vex o. They really know grassroot politics Politics is different from social media noises",not_about_candidate,0.27,0.04,moderate,unclear,1.0,0.84,mixed,0.71,v3,jev-1.13.0,,,,,
nairaland_search-c411137d75b1,APC again? Tinubu don enter!,not_about_candidate,0.67,0.03,moderate,unclear,1.0,0.67,mixed,0.88,v3,jev-1.13.0,,,,,
nairaland_search-4e4c34932e08,APC does not have competitors. Ride on jagaban Nigerians are with you.,not_about_candidate,0.4,0.02,strong,unclear,0.98,0.96,english,0.4,v3,jev-1.13.0,,,,,
nairaland_search-34e6e09419a1,Wait until the state governors will be unable to write results. Brain dead morron. seunmsg : ADC and NDC does not exist in the state. They only know how to make noise online.,not_about_candidate,0.46,0.02,strong,unclear,1.0,0.5,english,0.67,v3,jev-1.13.0,,,,,
nairaland_search-1a6456922d55,"Why the mistake of 20th instead of 19th Quite close, I envisage that the APM will contest this in Court.",neutral,0.29,0.95,mild,unclear,0.99,0.27,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-adf3f052228c,A statement of local opinion.,not_about_candidate,0.7,0.13,calm,unclear,1.0,0.28,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-e26f37e648c9,"Whenever I see APC victory during elections like this I feel uncomfortable and unhappy. What are the SKELEWU content creating oppositions taking Nigeria for? I hear people keep on making this fool!sh comments saying that the presidential election is the target not all this. It's like a student saying getting good grades in Test and Assignments are not important or necessary, that the major target is passing the Examination. How will you perform well in an Examination when you can't pass simple test and Assignments Nigeria politics is not hard, the moment your party can't win Chairmanship, Governor and National Assemble elections JUST FORGET ABOUT PRESIDENTIAL ELECTION . Election winning and also rigging start from the grassroot. Happy Sunday all May God bless us",not_about_candidate,0.79,0.02,strong,unclear,1.0,0.45,english,0.94,v3,jev-1.13.0,,,,,
nairaland_search-aa4d29ec364f,I don't understand.  Is it that these policemen don't know who the ICPC chairman is?,not_about_candidate,0.76,0.04,mild,unclear,0.99,0.25,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-b2f444412e5a,Are we supposed to magically identify them using the back of their heads? Why are the criminals being protected?,not_about_candidate,0.46,0.05,strong,unclear,1.0,0.23,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-39b73fff1cc7,Suddenly it's shocking because it happened to an influential person,not_about_candidate,0.47,0.09,moderate,unclear,1.0,0.18,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-4087b4d24acc,even yellow fever self collect money. omasheo,negative,0.36,0.04,calm,unclear,0.91,0.21,mixed,0.79,v3,jev-1.13.0,,,,,
nairaland_search-47e98b3e7a89,"Richtaiwo : I don't understand.  Is it that these policemen don't know who the ICPC chairman is? It's not every top office holder out there that likes to blast siren and use 50 cars just to pass road, of course the police are not looking for the face of the ICPC chairman so that they'll give him a pass on the extortion 😁😁😁",not_about_candidate,0.46,0.03,moderate,unclear,0.98,0.25,english,0.88,v3,jev-1.13.0,,,,,
nairaland_search-b4fe9bb6b9a1,There own don finish patapata!!!!,not_about_candidate,0.17,0.05,very_strong,unclear,0.98,0.3,mixed,0.41,v3,jev-1.13.0,,,,,
nairaland_search-43933cbacf74,Chai. Wonders shall never cease. Even men in uniform too ?,not_about_candidate,0.67,0.04,mild,unclear,1.0,0.15,english,0.85,v3,jev-1.13.0,,,,,
nairaland_search-a7f5668652bb,"Dismissal, just like that, chai .",negative,0.51,0.04,moderate,unclear,0.99,0.18,mixed,0.46,v3,jev-1.13.0,,,,,
nairaland_search-b009d1d3a6c2,"* . Modified: 11:45am On Jul 22 Anytime you are looking for real criminals ( kidnappers, assassins, r*pists and arm robbers) you don't need to find them in the ghetto, just move to the police station, they are all over there with black uniforms and assault rifles.",not_about_candidate,0.74,0.02,strong,unclear,1.0,0.14,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-aa9a5f000e89,"Anytime you are looking for real criminals ( kidnappers, assassins, r*pists and arm robbers) you don't need to find them in the ghetto, just move to the police station, they are all over there with black uniforms and assault rifles.",not_about_candidate,0.79,0.02,strong,unclear,1.0,0.17,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-9eb773987463,When your cup is full it is full indeed. Una no see who to extort na ICPC chairman. Ok.,not_about_candidate,0.5,0.04,moderate,unclear,0.98,0.27,mixed,0.92,v3,jev-1.13.0,,,,,
nairaland_search-2cccd366b815,"But the other picture that was post included two female officers, who I go come believe now. So police officers dey snitch on each other 😁",not_about_candidate,0.66,0.03,mild,unclear,1.0,0.13,mixed,0.68,v3,jev-1.13.0,,,,,
nairaland_search-9d58d04598c9,Richtaiwo : I don't understand.  Is it that these policemen don't know who the ICPC chairman is? maybe he was driving a personal car without a government plate No.,not_about_candidate,0.7,0.04,mild,unclear,0.98,0.2,english,0.75,v3,jev-1.13.0,,,,,
nairaland_search-bd5043fc77e5,* . Modified: 2:17pm On Jul 22 As if the police chief himself is not corrupt. Bring Ogun or amadioha next to him in that press conference and he will take off. The Nigerian police is a joke! Always ready to throw fellow officers under the bus for the same thing bad things they do everyday 🙃,not_about_candidate,0.38,0.03,strong,unclear,1.0,0.18,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-2430fdf90bfb,As if the police chief himself is not corrupt. Bring Ogun or amadioha next to him in that press conference and he will take off. The Nigerian police is a joke! Always ready to throw fellow officers under the bus for the same thing bad things they do everyday 🙃,not_about_candidate,0.47,0.02,strong,unclear,1.0,0.18,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-898d21abdbe8,Everyday for the thief and one day for the owner. Their cup don full,not_about_candidate,0.36,0.04,moderate,unclear,1.0,0.23,english,0.85,v3,jev-1.13.0,,,,,
nairaland_search-a201e9754680,"Jokers! How many times have you released the identities of fuckingg Police that extorted from common Nigerians. Answer me! You don see big man your prick dey rise like rubber FIFA world cup trophy. All animals are not equal. Woman kpai for federal minister house, the big man dey merry go around grant interviews. Woman kpai herself by herself, dem go arrest common man  talk say him rape her Na reason why she kpai. No more way for poor people - fola",not_about_candidate,0.79,0.02,very_strong,unclear,1.0,0.15,mixed,0.86,v3,jev-1.13.0,,,,,
nairaland_search-8e2e74fe6af5,"These guys must have extorted money from very helpless people in the past. Of all people, na ICPC Chairman una destiny carry una go jam. More like divine justice. 'The gods are not to blame' jare!",negative,0.39,0.04,strong,unclear,0.97,0.23,mixed,0.94,v3,jev-1.13.0,,,,,
nairaland_search-7ddde4af2033,"Police are animals, how do you extort anti corruption boss",not_about_candidate,0.53,0.04,strong,unclear,1.0,0.21,english,0.95,v3,jev-1.13.0,,,,,
nairaland_search-9d0617bfb3fe,"No details of how long they have been in that domain.
 Who knows how many they stole from daily? 85% of Nigerian police are thieves, bandits, kidnappers.",negative,0.4,0.03,strong,unclear,1.0,0.18,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-f78839e4e26d,"* . Modified: 11:24am On Jul 22 The truth is most of our law enforcement agency workers are dull. Most of them wouldn't even recognize the IGP if they come across him in mufti,",not_about_candidate,0.77,0.03,moderate,unclear,1.0,0.21,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-b828e2800e19,Richtaiwo : I don't understand.  Is it that these policemen don't know who the ICPC chairman is? Did you know him before now,not_about_candidate,0.64,0.04,mild,unclear,0.99,0.22,english,0.63,v3,jev-1.13.0,,,,,
nairaland_search-39224b0babc6,this is how they continue corruption.  show their faces.,negative,0.72,0.05,strong,unclear,1.0,0.24,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-2ea2dd0e4ef4,"""They are a gang of criminals who left various divisions, clustered together, moved to Wuse Banex and created a checkpoint where they perpetrated this act before fleeing"" There are 2 types of People in the Nigerian Police: 1. EVIL CULTISTS who KILL and MAIM. 2. GREEDY CULTISTS who EXTORT and EXTRACT. And both of them are IGNORANT! If these CRIMINALS were not absolutely REGARDED, they'd have NOTICED the Government NUMBER PLATE on the vehicle. Or NOTICED the name on his Driver's License. Instead the GREEDY FHOOOLS marched the Chairman of an organisation whose SOLE PURPOSE is to investigate corruption in Public Service Agencies like the Nigerian Police Force.",not_about_candidate,0.52,0.05,very_strong,unclear,0.8,0.17,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-fac41121d73a,"And after the lengthy write up, no mention of names knowing very well that they are criminals in your (police) uniform. If it is otherwise now you will be singing their names like the new national Anthem. It is well",negative,0.49,0.04,strong,unclear,1.0,0.25,english,0.95,v3,jev-1.13.0,,,,,
nairaland_search-0dcf976c9aab,Ekelebe na fool na why most of their daughters are olosho,not_about_candidate,0.65,0.04,strong,unclear,0.91,0.19,mixed,0.4,v3,jev-1.13.0,,,,,
nairaland_search-a9e2d187dff0,I can't laugh alone. Lol. They don't know his identity.,not_about_candidate,0.57,0.03,mild,unclear,1.0,0.14,english,0.99,v3,jev-1.13.0,,,,,
nairaland_search-2cd0746f1a07,Lol...police arrest ekelebe for doing what they're all known for.,not_about_candidate,0.6,0.03,moderate,unclear,0.88,0.25,english,0.78,v3,jev-1.13.0,,,,,
nairaland_search-2a4b8449ed12,L'obatan. That is a goat of FG go eat yam from the FG farm niyen ooo 😁😁😁,not_about_candidate,0.4,0.02,mild,unclear,0.87,0.44,mixed,0.55,v3,jev-1.13.0,,,,,
nairaland_search-45dc8476b4e5,When will they start arresting them for daily extortion of ordinary Nigerians.,not_about_candidate,0.36,0.05,strong,unclear,1.0,0.21,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-5cdf0da3b2aa,* . Modified: 6:01pm On Jul 20 Imagine how those four fools waka inside agbako.. them no see anybody extort ...na ICPC Chairman and his entourage u go collect money from.... 😂 It's obvious he intentionally played along with them... because if to say he get ordinary ICPC sticker on his car .... Well well..who God won catch,negative,0.44,0.03,strong,unclear,0.93,0.25,mixed,0.87,v3,jev-1.13.0,,,,,
nairaland_search-8f4b92992c68,Imagine how those four fools waka inside agbako.. them no see anybody extort ...na ICPC Chairman and his entourage u go collect money from.... 😂 It's obvious he intentionally played along with them... because if to say he get ordinary ICPC sticker on his car .... Well well..who God won catch,negative,0.48,0.03,strong,unclear,0.98,0.26,mixed,0.83,v3,jev-1.13.0,,,,,
nairaland_search-430277990533,Can't they identify their fellow partners in crime?,negative,0.36,0.1,moderate,unclear,1.0,0.28,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-15ea172517c9,DEROXMAN : Ekelebe na fool na why most of their daughters are olosho Chai!!! You wicked o!! But nor be all Ekelebe bad.,not_about_candidate,0.73,0.02,strong,unclear,0.86,0.18,mixed,0.45,v3,jev-1.13.0,,,,,
nairaland_search-dcdb4e245f87,Their village people are after them to the extent that the man paid POS charge. It is called double wahala for the dead body,not_about_candidate,0.72,0.04,moderate,unclear,0.99,0.13,mixed,0.72,v3,jev-1.13.0,,,,,
nairaland_search-fb70d18b63b8,Cops think say they don jam maga or a yahoo boy Illiterates,not_about_candidate,0.62,0.02,strong,unclear,1.0,0.22,english,0.58,v3,jev-1.13.0,,,,,
nairaland_search-7f8957c7dd3c,Must they know the ICPC Chairman's identity before doing their job? Country just dey tol childish abeg,negative,0.39,0.04,strong,unclear,0.99,0.26,mixed,0.95,v3,jev-1.13.0,,,,,
nairaland_search-c894b50cb729,NIGERIAJAGAJAGA : I can't laugh alone. Lol. They don't know his identity. Chairman of  ICPC will obviously not be a young man and will also look the part of a big person the policemen were just desperate and stvpid at the same time…,not_about_candidate,0.35,0.04,strong,unclear,0.99,0.25,english,0.78,v3,jev-1.13.0,,,,,
nairaland_search-f8ff0b92ba7c,"Dem even make am to pay POS charges They'd be like ogar the charges no concern us o, na you go pay that one I sha hope they won't go and arrest an innocent pos vendor going about hustling for his daily bread",not_about_candidate,0.76,0.03,strong,unclear,0.99,0.12,mixed,0.94,v3,jev-1.13.0,,,,,
nairaland_search-5a8fb3a3d0bc,They will never change. Extortion is deep in their DNA.,negative,0.75,0.03,strong,unclear,1.0,0.29,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-9e9254ff23fc,"* . Modified: 4:05pm On Jul 20 Lolz. Even the ICPC Chairman shock. Even with all the ""do you know who I am"", he later drop 53k for them. Na turn by turn. Everybody go collect.",not_about_candidate,0.18,0.04,strong,unclear,0.99,0.2,mixed,0.98,v3,jev-1.13.0,,,,,
nairaland_search-0d1def9732f9,"Lolz. Even the ICPC Chairman shock. Even with all the ""do you know who I am"", he later drop 53k for them. Na turn by turn. Everybody go collect.",negative,0.19,0.05,strong,unclear,0.99,0.24,mixed,0.98,v3,jev-1.13.0,,,,,
nairaland_search-93ff69eac682,"One day monkey go go market e no go comeback. To the rest of the bad eggs in the Nigerian police force, one day Una cup too go full",not_about_candidate,0.61,0.03,strong,unclear,1.0,0.2,mixed,0.59,v3,jev-1.13.0,,,,,
nairaland_search-e26f5b56ebbe,"gazilion : Their cup don full. These men were caught because the man they extorted knows the CP personally. One can only imagine what normal citizens go through If it was an ordinary Nigerian , it wouldn’t have been a big deal.It is only a big issue because of the profile of the victim.There was no way the CP could overlook this or sweep it under the carpet.All four officers will be dismissed.",not_about_candidate,0.76,0.02,strong,unclear,0.99,0.17,english,0.94,v3,jev-1.13.0,,,,,
nairaland_search-e141f81c7581,"YOu need to understand the audacity of those Abuja policemen , they will even ask "" who are you?.....they no dey learn",not_about_candidate,0.75,0.03,strong,unclear,1.0,0.22,mixed,0.95,v3,jev-1.13.0,,,,,
nairaland_search-286a80ec34d8,This does not make sense. Did he drive without his security details?,negative,0.49,0.06,mild,unclear,1.0,0.2,english,1.0,v3,jev-1.13.0,,,,,
nairaland_search-d99204e5a90b,"What are way to end. a career. What will they even tell their wives at home.? If you say there is no village people , they are here laughing at you",negative,0.35,0.04,moderate,unclear,1.0,0.16,english,0.89,v3,jev-1.13.0,,,,,
nairaland_search-d245124b7b31,PROPHETmichael : This does not make sense. Did he drive without his security details? Maybe it was staged too. Abi no be so?,negative,0.64,0.04,mild,unclear,0.99,0.24,mixed,0.96,v3,jev-1.13.0,,,,,
