raw_id,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,routing_decision,schema_version,model
nairaland-00952df3b0cf,not_about_candidate,0.73,0.04,strong,unclear,1.0,0.34,english,0.8,human_review,v3,jev-1.13.0
nairaland-5c3f905b0152,not_about_candidate,0.9,0.02,moderate,unclear,1.0,0.23,english,0.99,auto,v3,jev-1.13.0
nairaland-8a32e436ff93,positive,0.87,0.08,strong,unclear,0.94,0.4,english,0.64,auto,v3,jev-1.13.0
nairaland-6bf144b0e428,not_about_candidate,0.96,0.04,moderate,unclear,1.0,0.23,mixed,0.35,auto,v3,jev-1.13.0
nairaland-a2f25e3a20d6,negative,0.47,0.03,strong,unclear,1.0,0.59,english,1.0,human_review,v3,jev-1.13.0
nairaland-2cb280d08c3e,not_about_candidate,0.92,0.02,strong,unclear,1.0,0.51,english,0.55,auto,v3,jev-1.13.0
nairaland-898548b1b029,negative,0.48,0.1,very_strong,unclear,0.97,0.38,english,0.96,human_review,v3,jev-1.13.0
nairaland-c6270040d9b3,not_about_candidate,0.37,0.03,strong,unclear,0.99,0.73,mixed,0.73,human_review,v3,jev-1.13.0
nairaland-c80b39abe2dd,not_about_candidate,0.75,0.07,calm,unclear,1.0,0.15,mixed,0.32,human_review,v3,jev-1.13.0
nairaland-a70e070e1bd9,not_about_candidate,0.91,0.02,moderate,unclear,1.0,0.46,mixed,0.45,auto,v3,jev-1.13.0
nairaland-c28744108c52,not_about_candidate,0.81,0.02,moderate,unclear,1.0,0.58,english,0.99,auto,v3,jev-1.13.0
nairaland-902f88a4ca49,negative,0.43,0.04,strong,unclear,0.98,0.5,mixed,0.7,human_review,v3,jev-1.13.0
nairaland-0b13a2bc4dd6,negative,0.76,0.14,very_strong,unclear,0.9,0.51,english,0.68,human_review,v3,jev-1.13.0
nairaland-58eee8946956,positive,0.34,0.04,moderate,unclear,1.0,0.54,english,0.98,human_review,v3,jev-1.13.0
nairaland-d0844dabd9b0,not_about_candidate,0.41,0.05,mild,unclear,0.99,0.42,english,0.99,human_review,v3,jev-1.13.0
nairaland-aee1aa13a3d6,not_about_candidate,0.8,0.02,moderate,unclear,1.0,0.55,english,0.83,auto,v3,jev-1.13.0
nairaland-3711f08d3aba,not_about_candidate,0.46,0.03,moderate,unclear,1.0,0.77,english,1.0,human_review,v3,jev-1.13.0
nairaland-a41bb0c66dca,not_about_candidate,0.58,0.02,moderate,unclear,1.0,0.13,english,0.5,human_review,v3,jev-1.13.0
nairaland-266bbf3b250e,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.31,english,0.92,auto,v3,jev-1.13.0
nairaland-9a401295651c,not_about_candidate,0.47,0.03,strong,unclear,0.99,0.51,english,0.97,human_review,v3,jev-1.13.0
nairaland-f2e63df55e0c,not_about_candidate,0.89,0.02,moderate,unclear,1.0,0.51,english,0.99,auto,v3,jev-1.13.0
nairaland-22e60e5dc9e1,negative,0.35,0.02,mild,unclear,0.99,0.22,english,0.38,human_review,v3,jev-1.13.0
nairaland-c7befa345ff5,not_about_candidate,0.41,0.02,very_strong,unclear,1.0,0.24,english,0.96,human_review,v3,jev-1.13.0
nairaland-60e5fb4b93ed,not_about_candidate,0.72,0.02,calm,unclear,0.98,0.2,english,0.97,human_review,v3,jev-1.13.0
nairaland-436f172f9e88,not_about_candidate,0.99,0.02,calm,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-5a582239aea6,not_about_candidate,0.91,0.02,strong,unclear,1.0,0.4,english,0.91,auto,v3,jev-1.13.0
nairaland-adcd4e628753,not_about_candidate,0.32,0.04,strong,unclear,1.0,0.53,english,0.54,human_review,v3,jev-1.13.0
nairaland-c2190b4250cc,not_about_candidate,0.66,0.03,mild,unclear,0.97,0.6,english,0.61,human_review,v3,jev-1.13.0
nairaland-0bad34f59a9c,not_about_candidate,0.6,0.03,mild,unclear,1.0,0.6,english,0.78,human_review,v3,jev-1.13.0
nairaland-0490992d4580,not_about_candidate,0.74,0.02,strong,unclear,1.0,0.38,english,0.88,human_review,v3,jev-1.13.0
nairaland-6751675528fd,negative,0.72,0.02,strong,unclear,1.0,0.37,english,0.85,human_review,v3,jev-1.13.0
nairaland-0c4b70ed1f03,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.78,english,0.98,auto,v3,jev-1.13.0
nairaland-c7b90eb673a9,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.77,english,0.97,auto,v3,jev-1.13.0
nairaland-df0c7a8c8643,not_about_candidate,0.97,0.02,very_strong,unclear,0.99,0.71,english,0.85,auto,v3,jev-1.13.0
nairaland-b4f5edc7df03,not_about_candidate,0.96,0.02,strong,unclear,0.99,0.6,english,0.89,auto,v3,jev-1.13.0
nairaland-225dbaa2b026,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.86,english,0.96,auto,v3,jev-1.13.0
nairaland-fd407615f5fa,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.86,english,0.95,auto,v3,jev-1.13.0
nairaland-19b3a2ac7f5f,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.1,english,0.99,auto,v3,jev-1.13.0
nairaland-907779515cb6,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.13,english,0.4,auto,v3,jev-1.13.0
nairaland-acdfb298c0b7,not_about_candidate,0.49,0.02,strong,unclear,0.98,0.14,english,0.53,human_review,v3,jev-1.13.0
nairaland-16cfb0c07dd2,not_about_candidate,0.38,0.02,strong,unclear,0.96,0.14,english,0.32,human_review,v3,jev-1.13.0
nairaland-9980a9e8ddb1,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.08,mixed,0.52,auto,v3,jev-1.13.0
nairaland-85a04326fde0,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.13,english,0.67,auto,v3,jev-1.13.0
nairaland-d5bf8a8b538c,negative,0.53,0.03,strong,unclear,1.0,0.13,english,1.0,human_review,v3,jev-1.13.0
nairaland-ae99e405fd61,not_about_candidate,0.96,0.02,very_strong,unclear,1.0,0.19,english,0.58,auto,v3,jev-1.13.0
nairaland-38f464209ee9,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.11,english,0.89,auto,v3,jev-1.13.0
nairaland-29016db5a9f3,not_about_candidate,0.97,0.03,mild,unclear,1.0,0.11,english,0.51,auto,v3,jev-1.13.0
nairaland-68e9b6f05017,not_about_candidate,0.98,0.02,calm,unclear,1.0,0.1,english,0.95,auto,v3,jev-1.13.0
nairaland-d47d36e5579c,not_about_candidate,0.76,0.05,moderate,unclear,1.0,0.16,english,0.88,human_review,v3,jev-1.13.0
nairaland-57790eff55a1,not_about_candidate,0.77,0.05,calm,unclear,1.0,0.18,english,0.95,human_review,v3,jev-1.13.0
nairaland-2b9ba4f440a5,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.12,english,0.99,auto,v3,jev-1.13.0
nairaland-cb03f284a99b,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.23,english,1.0,auto,v3,jev-1.13.0
nairaland-d5eca95ca618,not_about_candidate,0.85,0.04,mild,unclear,1.0,0.14,english,0.96,auto,v3,jev-1.13.0
nairaland-14649c618676,not_about_candidate,0.78,0.04,mild,unclear,1.0,0.12,english,0.99,human_review,v3,jev-1.13.0
nairaland-58d9ac2adf1a,not_about_candidate,0.98,0.02,strong,unclear,0.99,0.36,mixed,0.56,auto,v3,jev-1.13.0
nairaland-a15c4cded9d8,negative,0.94,0.03,strong,unclear,0.98,0.33,mixed,0.8,auto,v3,jev-1.13.0
nairaland-5afdc9079511,not_about_candidate,0.46,0.11,calm,unclear,0.97,0.2,english,0.24,human_review,v3,jev-1.13.0
nairaland-c47602eba80e,negative,0.42,0.03,moderate,unclear,1.0,0.1,english,0.99,human_review,v3,jev-1.13.0
nairaland-5ffc3716c4f2,negative,0.48,0.04,moderate,unclear,1.0,0.14,english,1.0,human_review,v3,jev-1.13.0
nairaland-7680a96de556,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.49,english,0.99,auto,v3,jev-1.13.0
nairaland-0aeac35fe377,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.28,english,0.95,auto,v3,jev-1.13.0
nairaland-db30c015f5d8,not_about_candidate,0.92,0.02,strong,unclear,0.99,0.44,english,0.98,auto,v3,jev-1.13.0
nairaland-25081e277004,not_about_candidate,0.25,0.03,strong,unclear,1.0,0.31,mixed,0.78,human_review,v3,jev-1.13.0
nairaland-689d89b235ea#1,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.36,english,0.99,auto,v3,jev-1.13.0
nairaland-689d89b235ea#2,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.28,english,1.0,auto,v3,jev-1.13.0
nairaland-689d89b235ea#3,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.42,mixed,0.58,auto,v3,jev-1.13.0
nairaland-a41a9b4d4658,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.36,english,0.96,auto,v3,jev-1.13.0
nairaland-59f32bb55220,not_about_candidate,0.67,0.03,strong,unclear,1.0,0.56,english,0.95,human_review,v3,jev-1.13.0
nairaland-db41cef0db62,negative,0.45,0.03,strong,unclear,1.0,0.41,mixed,0.8,human_review,v3,jev-1.13.0
nairaland-db0d4a51be04,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.21,english,0.97,auto,v3,jev-1.13.0
nairaland-62aa5f84811c,negative,0.85,0.04,strong,unclear,0.98,0.29,mixed,0.66,auto,v3,jev-1.13.0
nairaland-c9cd7b8459bd,not_about_candidate,0.96,0.02,mild,unclear,1.0,0.35,english,0.83,auto,v3,jev-1.13.0
nairaland-33b9f0fa73fe,not_about_candidate,0.43,0.03,moderate,unclear,0.97,0.24,english,0.36,human_review,v3,jev-1.13.0
nairaland-45c240183e07,negative,0.7,0.12,strong,unclear,0.97,0.14,mixed,0.51,human_review,v3,jev-1.13.0
nairaland-f6468c033baa,not_about_candidate,0.7,0.03,strong,unclear,0.98,0.47,mixed,0.86,human_review,v3,jev-1.13.0
nairaland-aeb2b53bf5dc,not_about_candidate,0.86,0.04,strong,unclear,1.0,0.14,english,0.99,auto,v3,jev-1.13.0
nairaland-e454380593e1,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.02,english,0.99,auto,v3,jev-1.13.0
nairaland-792d5530a957,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.3,english,0.96,auto,v3,jev-1.13.0
nairaland-b742c48da479,not_about_candidate,0.96,0.02,moderate,unclear,1.0,0.43,english,0.92,auto,v3,jev-1.13.0
nairaland-df199b17f009,not_about_candidate,0.77,0.03,moderate,unclear,1.0,0.41,english,0.96,human_review,v3,jev-1.13.0
nairaland-8e7cfac9c9de,not_about_candidate,0.98,0.03,mild,unclear,1.0,0.32,english,0.97,auto,v3,jev-1.13.0
nairaland-4a82d868ee30,not_about_candidate,0.84,0.04,mild,unclear,1.0,0.45,english,0.93,auto,v3,jev-1.13.0
nairaland-f971dbdf5812,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.88,english,0.99,auto,v3,jev-1.13.0
nairaland-06148e088f7b,not_about_candidate,0.98,0.02,strong,unclear,0.99,0.83,english,0.99,auto,v3,jev-1.13.0
nairaland-df9f0e161146,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.81,english,0.99,auto,v3,jev-1.13.0
nairaland-5f2c9aa95c39,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.77,english,0.95,auto,v3,jev-1.13.0
nairaland-2e88c45df1e8#1,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.57,english,0.98,auto,v3,jev-1.13.0
nairaland-2e88c45df1e8#2,not_about_candidate,0.89,0.02,strong,unclear,1.0,0.28,english,1.0,auto,v3,jev-1.13.0
nairaland-2e88c45df1e8#3,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.56,english,1.0,auto,v3,jev-1.13.0
nairaland-d9b9f93f2ac7#1,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.4,english,0.99,auto,v3,jev-1.13.0
nairaland-d9b9f93f2ac7#2,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.28,english,1.0,auto,v3,jev-1.13.0
nairaland-d9b9f93f2ac7#3,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.57,english,0.99,auto,v3,jev-1.13.0
nairaland-add4cf390984,not_about_candidate,0.95,0.02,moderate,unclear,1.0,0.34,english,0.98,auto,v3,jev-1.13.0
nairaland-08f882f7adc6,negative,0.78,0.02,moderate,unclear,1.0,0.15,english,0.99,human_review,v3,jev-1.13.0
nairaland-05329067a24d,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.89,mixed,0.5,auto,v3,jev-1.13.0
nairaland-7426ee0e139d,not_about_candidate,0.45,0.02,strong,unclear,1.0,0.51,english,0.93,human_review,v3,jev-1.13.0
nairaland-261c245b87b2,not_about_candidate,0.72,0.03,moderate,unclear,1.0,0.41,english,0.87,human_review,v3,jev-1.13.0
nairaland-116028a1be4a,negative,0.53,0.03,moderate,unclear,1.0,0.21,english,0.92,human_review,v3,jev-1.13.0
nairaland_search-cde55644621d,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.42,english,1.0,auto,v3,jev-1.13.0
nairaland_search-93efc379c00b,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.43,english,1.0,auto,v3,jev-1.13.0
nairaland_search-6df2856e0689,not_about_candidate,0.95,0.02,moderate,unclear,0.99,0.97,english,0.98,auto,v3,jev-1.13.0
nairaland_search-420e2bbe7da8,not_about_candidate,0.94,0.02,moderate,unclear,1.0,0.96,english,1.0,auto,v3,jev-1.13.0
nairaland_search-f28c7ca8d07b,not_about_candidate,0.59,0.02,strong,unclear,1.0,0.77,english,0.98,human_review,v3,jev-1.13.0
nairaland_search-c4f0040d478a,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.79,mixed,0.5,auto,v3,jev-1.13.0
nairaland_search-d88ecbaa0723,not_about_candidate,0.79,0.02,strong,unclear,1.0,0.55,english,0.96,human_review,v3,jev-1.13.0
nairaland_search-e64e331a6efd,not_about_candidate,0.49,0.02,strong,unclear,0.97,0.58,english,0.94,human_review,v3,jev-1.13.0
nairaland_search-9c3c387f4b77,not_about_candidate,0.97,0.02,mild,unclear,1.0,0.55,english,0.92,auto,v3,jev-1.13.0
nairaland_search-bde447b1375f,not_about_candidate,0.91,0.03,moderate,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
nairaland_search-e1fb6a3453a4,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.35,mixed,0.65,auto,v3,jev-1.13.0
nairaland_search-d0b99fcfe029,not_about_candidate,0.81,0.05,calm,unclear,1.0,0.25,english,0.99,auto,v3,jev-1.13.0
nairaland_search-f01c23d2fb00,not_about_candidate,0.96,0.03,mild,unclear,1.0,0.37,english,0.96,auto,v3,jev-1.13.0
nairaland_search-03daf9aeba8d,negative,0.36,0.02,very_strong,unclear,0.98,0.58,mixed,0.83,human_review,v3,jev-1.13.0
nairaland_search-5c983bf2d284,not_about_candidate,0.94,0.02,very_strong,unclear,1.0,0.8,english,0.7,auto,v3,jev-1.13.0
nairaland_search-3aa5b33d987a,not_about_candidate,0.8,0.02,strong,unclear,0.94,0.53,mixed,0.44,auto,v3,jev-1.13.0
nairaland_search-5ba9cca6e55d,not_about_candidate,0.9,0.02,moderate,unclear,1.0,0.37,english,0.92,auto,v3,jev-1.13.0
nairaland_search-6a39c9353b18,not_about_candidate,0.77,0.03,moderate,unclear,1.0,0.39,mixed,0.55,human_review,v3,jev-1.13.0
nairaland_search-e1067d0c8de0,not_about_candidate,0.69,0.03,mild,unclear,0.96,0.5,english,0.69,human_review,v3,jev-1.13.0
nairaland_search-7802f9cf88d4,not_about_candidate,0.7,0.02,very_strong,unclear,1.0,0.46,mixed,0.95,human_review,v3,jev-1.13.0
nairaland_search-61c092663887,not_about_candidate,0.61,0.03,mild,unclear,1.0,0.95,mixed,0.5,human_review,v3,jev-1.13.0
nairaland_search-5a092e80581c,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.95,mixed,0.42,auto,v3,jev-1.13.0
nairaland_search-9b6ffd95b9ce,not_about_candidate,0.73,0.03,strong,unclear,1.0,0.96,mixed,0.63,human_review,v3,jev-1.13.0
nairaland_search-0b43d470a9b7,not_about_candidate,0.98,0.03,mild,unclear,1.0,0.41,english,0.5,auto,v3,jev-1.13.0
nairaland_search-8310f49d98d8,negative,0.32,0.03,strong,unclear,0.96,0.38,english,0.58,human_review,v3,jev-1.13.0
nairaland_search-729bd9021ee6,not_about_candidate,0.86,0.03,calm,unclear,1.0,0.12,mixed,0.82,auto,v3,jev-1.13.0
nairaland_search-04e30005e76c,not_about_candidate,0.76,0.03,moderate,unclear,0.96,0.48,english,0.45,human_review,v3,jev-1.13.0
nairaland_search-5af9374ba9d1,not_about_candidate,0.69,0.04,strong,unclear,0.99,0.56,mixed,0.43,human_review,v3,jev-1.13.0
nairaland_search-f886267fe613,not_about_candidate,0.93,0.02,mild,unclear,0.99,0.51,english,0.89,auto,v3,jev-1.13.0
nairaland_search-bb7f4f48bede,not_about_candidate,0.38,0.03,very_strong,unclear,1.0,0.18,mixed,0.34,human_review,v3,jev-1.13.0
nairaland_search-36b0b1e15685,negative,0.42,0.05,mild,unclear,0.93,0.26,mixed,0.92,human_review,v3,jev-1.13.0
nairaland_search-353dc888c482,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.75,mixed,0.79,auto,v3,jev-1.13.0
nairaland_search-11884e53a412,negative,0.45,0.03,strong,unclear,1.0,0.61,mixed,0.73,human_review,v3,jev-1.13.0
nairaland_search-c43847d19057,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.37,mixed,0.49,auto,v3,jev-1.13.0
nairaland_search-ff312a5efda4,not_about_candidate,1.0,0.02,calm,unclear,0.97,0.41,english,1.0,auto,v3,jev-1.13.0
nairaland_search-d3f9341c101a,not_about_candidate,1.0,0.02,calm,unclear,0.96,0.34,english,0.99,auto,v3,jev-1.13.0
nairaland_search-de95afb914be,not_about_candidate,0.37,0.05,calm,unclear,0.93,0.53,english,0.99,human_review,v3,jev-1.13.0
nairaland_search-19ce49c0f1a5,neutral,0.81,0.17,calm,unclear,0.95,0.54,english,1.0,auto,v3,jev-1.13.0
nairaland_search-45fd74f19a74,not_about_candidate,0.65,0.03,moderate,unclear,0.97,0.44,english,0.41,human_review,v3,jev-1.13.0
nairaland_search-4243fa37ca31,not_about_candidate,0.43,0.03,strong,unclear,0.94,0.35,english,0.77,human_review,v3,jev-1.13.0
nairaland_search-7846b34b1257,negative,0.57,0.08,strong,unclear,0.99,0.66,english,0.97,human_review,v3,jev-1.13.0
nairaland_search-06cbd6d48952,not_about_candidate,0.89,0.03,calm,unclear,0.98,0.3,english,1.0,auto,v3,jev-1.13.0
nairaland_search-f1fa89d29e54,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.26,english,0.97,auto,v3,jev-1.13.0
nairaland_search-bc9001fd233d,not_about_candidate,0.91,0.02,mild,unclear,1.0,0.2,english,1.0,auto,v3,jev-1.13.0
nairaland_search-8d580b717e8e,not_about_candidate,0.84,0.03,mild,unclear,1.0,0.21,mixed,0.59,auto,v3,jev-1.13.0
nairaland_search-ce254fc2e3c1,not_about_candidate,0.38,0.04,calm,unclear,0.94,0.32,mixed,0.49,human_review,v3,jev-1.13.0
nairaland_search-13e849262360,negative,0.36,0.03,moderate,unclear,1.0,0.28,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-ad68339bba76,not_about_candidate,0.32,0.03,moderate,unclear,0.98,0.36,english,0.72,human_review,v3,jev-1.13.0
nairaland_search-4995013781af,negative,0.69,0.04,mild,unclear,0.97,0.39,english,0.36,human_review,v3,jev-1.13.0
nairaland_search-854b8974af93,not_about_candidate,0.88,0.02,very_strong,unclear,1.0,0.64,mixed,0.36,auto,v3,jev-1.13.0
nairaland_search-49c3078fa7f3,not_about_candidate,0.96,0.13,calm,unclear,1.0,0.2,english,0.97,auto,v3,jev-1.13.0
nairaland_search-48984b83dcf8,not_about_candidate,0.79,0.03,mild,unclear,1.0,0.79,mixed,0.89,human_review,v3,jev-1.13.0
nairaland_search-a0571c1aba4f,not_about_candidate,0.41,0.03,calm,unclear,0.99,0.43,english,0.98,human_review,v3,jev-1.13.0
nairaland_search-a172a285b43d,not_about_candidate,0.95,0.02,strong,unclear,0.93,0.9,mixed,0.36,auto,v3,jev-1.13.0
nairaland_search-c563360a7461,not_about_candidate,0.99,0.02,strong,unclear,0.97,0.92,english,0.64,auto,v3,jev-1.13.0
nairaland_search-c58a93311c1a,positive,0.65,0.05,moderate,unclear,1.0,0.46,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-b521f36b8cb3,not_about_candidate,0.8,0.02,strong,unclear,0.97,0.52,mixed,0.83,auto,v3,jev-1.13.0
nairaland_search-c675ab101f2a,positive,0.65,0.03,mild,unclear,1.0,0.9,english,0.99,human_review,v3,jev-1.13.0
nairaland_search-dca7f3652506,not_about_candidate,0.96,0.02,very_strong,unclear,1.0,0.86,english,0.61,auto,v3,jev-1.13.0
nairaland_search-2317861685c2,not_about_candidate,0.85,0.02,very_strong,unclear,1.0,0.61,mixed,0.54,auto,v3,jev-1.13.0
nairaland_search-6ae59b31d605,not_about_candidate,0.84,0.02,strong,unclear,1.0,0.47,english,0.87,auto,v3,jev-1.13.0
nairaland_search-2c8f8eac1000,not_about_candidate,0.86,0.02,strong,unclear,0.91,0.9,mixed,0.5,auto,v3,jev-1.13.0
nairaland_search-46c429238056,negative,0.69,0.04,moderate,unclear,1.0,0.19,mixed,0.36,human_review,v3,jev-1.13.0
nairaland_search-89ddb0cfcbd0,not_about_candidate,0.85,0.03,calm,unclear,1.0,0.53,english,0.95,auto,v3,jev-1.13.0
nairaland_search-0b841fa068f2,not_about_candidate,0.81,0.02,strong,unclear,1.0,0.59,mixed,0.5,auto,v3,jev-1.13.0
nairaland_search-cbb4accd4355,neutral,0.66,0.84,calm,Shira,1.0,0.32,mixed,0.56,human_review,v3,jev-1.13.0
nairaland_search-f3ed425664f1,neutral,0.7,0.81,calm,Shira,1.0,0.29,mixed,0.5,human_review,v3,jev-1.13.0
nairaland_search-07e76000d90d,neutral,0.77,0.14,calm,unclear,0.94,0.56,english,0.99,human_review,v3,jev-1.13.0
nairaland_search-f49a695f0474,not_about_candidate,1.0,0.03,calm,unclear,0.98,0.48,english,0.99,auto,v3,jev-1.13.0
nairaland_search-d14a50125d3f,negative,0.63,0.03,strong,unclear,0.99,0.44,english,0.93,human_review,v3,jev-1.13.0
nairaland_search-0ac6a19ab629,negative,0.74,0.91,mild,unclear,0.99,0.69,english,0.87,human_review,v3,jev-1.13.0
nairaland_search-1f108a460447,not_about_candidate,0.56,0.03,mild,unclear,0.81,0.51,english,0.91,human_review,v3,jev-1.13.0
nairaland_search-efa07e97b9d4,not_about_candidate,0.84,0.02,moderate,unclear,1.0,0.45,mixed,0.79,auto,v3,jev-1.13.0
nairaland_search-b230734cfeb8,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.25,english,0.96,auto,v3,jev-1.13.0
nairaland_search-0d82ea5d4297,positive,0.54,0.05,moderate,unclear,0.91,0.38,mixed,0.93,human_review,v3,jev-1.13.0
nairaland_search-3defd9f8a14a,not_about_candidate,0.88,0.02,moderate,unclear,0.99,0.37,english,0.99,auto,v3,jev-1.13.0
nairaland_search-603c306767a4,negative,0.91,0.94,strong,unclear,0.97,0.56,english,0.59,auto,v3,jev-1.13.0
nairaland_search-26113464ea06,not_about_candidate,0.38,0.02,strong,unclear,0.91,0.69,mixed,0.93,human_review,v3,jev-1.13.0
nairaland_search-9953d68622c2,not_about_candidate,0.81,0.02,strong,unclear,1.0,0.47,english,0.99,auto,v3,jev-1.13.0
nairaland_search-b482c3558b3d,not_about_candidate,0.89,0.02,strong,unclear,0.98,0.95,english,0.99,auto,v3,jev-1.13.0
nairaland_search-94e4c311f4fd,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.61,english,0.89,auto,v3,jev-1.13.0
nairaland_search-83564437dacd,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.46,english,1.0,auto,v3,jev-1.13.0
nairaland_search-254eda6ba483,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.5,english,0.98,auto,v3,jev-1.13.0
nairaland_search-e13131693fc8,not_about_candidate,0.28,0.03,moderate,unclear,1.0,0.74,mixed,0.77,human_review,v3,jev-1.13.0
nairaland_search-45e821d4cc86,not_about_candidate,0.27,0.04,moderate,unclear,1.0,0.84,mixed,0.71,human_review,v3,jev-1.13.0
nairaland_search-fdf7e46bfafc,not_about_candidate,0.82,0.02,strong,unclear,1.0,0.62,english,0.98,auto,v3,jev-1.13.0
nairaland_search-c411137d75b1,not_about_candidate,0.67,0.03,moderate,unclear,1.0,0.67,mixed,0.88,human_review,v3,jev-1.13.0
nairaland_search-30ab412aeea1,not_about_candidate,0.96,0.02,moderate,unclear,1.0,0.4,english,0.98,auto,v3,jev-1.13.0
nairaland_search-4e4c34932e08,not_about_candidate,0.4,0.02,strong,unclear,0.98,0.96,english,0.4,human_review,v3,jev-1.13.0
nairaland_search-34e6e09419a1,not_about_candidate,0.46,0.02,strong,unclear,1.0,0.5,english,0.67,human_review,v3,jev-1.13.0
nairaland_search-bd7b4264990b,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.32,english,0.92,auto,v3,jev-1.13.0
nairaland_search-1a6456922d55,neutral,0.29,0.95,mild,unclear,0.99,0.27,english,0.99,human_review,v3,jev-1.13.0
nairaland_search-b0a30546378d,negative,0.82,0.92,mild,unclear,0.94,0.42,mixed,0.36,auto,v3,jev-1.13.0
nairaland_search-adf3f052228c,not_about_candidate,0.7,0.13,calm,unclear,1.0,0.28,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-7d90448b854d,not_about_candidate,0.87,0.02,strong,unclear,0.95,0.45,english,0.85,auto,v3,jev-1.13.0
nairaland_search-a303dec4def6,not_about_candidate,0.99,0.05,calm,unclear,1.0,0.18,english,0.99,auto,v3,jev-1.13.0
nairaland_search-e26f37e648c9,not_about_candidate,0.79,0.02,strong,unclear,1.0,0.45,english,0.94,human_review,v3,jev-1.13.0
nairaland_search-2738a7888f82,not_about_candidate,1.0,0.03,calm,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland_search-817a9b2a9b02,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland_search-aa4d29ec364f,not_about_candidate,0.76,0.04,mild,unclear,0.99,0.25,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-b2f444412e5a,not_about_candidate,0.46,0.05,strong,unclear,1.0,0.23,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-39b73fff1cc7,not_about_candidate,0.47,0.09,moderate,unclear,1.0,0.18,english,1.0,human_review,v3,jev-1.13.0
nairaland_search-4087b4d24acc,negative,0.36,0.04,calm,unclear,0.91,0.21,mixed,0.79,human_review,v3,jev-1.13.0
nairaland_search-47e98b3e7a89,not_about_candidate,0.46,0.03,moderate,unclear,0.98,0.25,english,0.88,human_review,v3,jev-1.13.0
nairaland_search-84ff90bb4a67,not_about_candidate,0.86,0.02,moderate,unclear,0.98,0.19,english,0.68,auto,v3,jev-1.13.0
nairaland_search-b4fe9bb6b9a1,not_about_candidate,0.17,0.05,very_strong,unclear,0.98,0.3,mixed,0.41,human_review,v3,jev-1.13.0
nairaland_search-26124b6f87c1,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.13,english,0.52,auto,v3,jev-1.13.0
